doi,oa_roadoi,oa_status,oa_match
10.1007/s00108-018-0412-7,closed,closed,TRUE
10.1007/s00113-018-0481-z,closed,closed,TRUE
10.1007/s00113-018-0536-1,closed,closed,TRUE
10.1007/s00115-018-0497-1,closed,closed,TRUE
10.1007/s00115-018-0538-9,closed,closed,TRUE
10.1007/s00115-018-0540-2,closed,closed,TRUE
10.1007/s00120-018-0777-1,closed,closed,TRUE
10.1007/s00129-018-4330-5,closed,closed,TRUE
10.1007/s00132-018-3549-0,closed,closed,TRUE
10.1007/s00167-018-4851-4,closed,closed,TRUE
10.1007/s00194-018-0263-5,closed,closed,TRUE
10.1007/s00204-018-2214-z,green,green,TRUE
10.1007/s00213-018-5049-7,hybrid,hybrid,TRUE
10.1007/s00216-018-1216-2,hybrid,hybrid,TRUE
10.1007/s00221-018-5313-4,hybrid,hybrid,TRUE
10.1007/s00268-018-4553-6,closed,closed,TRUE
10.1007/s00292-018-0509-8,closed,closed,TRUE
10.1007/s00392-017-1198-7,closed,closed,TRUE
10.1007/s00393-018-0460-3,closed,closed,TRUE
10.1007/s00393-018-0470-1,closed,closed,TRUE
10.1007/s00393-018-0475-9,closed,closed,TRUE
10.1007/s00398-017-0171-0,closed,closed,TRUE
10.1007/s00402-018-2980-3,closed,closed,TRUE
10.1007/s00403-018-1810-3,closed,closed,TRUE
10.1007/s00404-018-4795-4,closed,closed,TRUE
10.1007/s00415-018-8781-3,closed,closed,TRUE
10.1007/s00415-018-8871-2,closed,closed,TRUE
10.1007/s00415-018-8931-7,closed,closed,TRUE
10.1007/s00415-018-8954-0,green,green,TRUE
10.1007/s00415-018-8997-2,closed,closed,TRUE
10.1007/s00420-018-1325-4,closed,closed,TRUE
10.1007/s00424-018-2108-1,green,green,TRUE
10.1007/s00441-017-2710-0,closed,closed,TRUE
10.1007/s00464-017-5652-4,closed,closed,TRUE
10.1007/s00482-018-0283-9,closed,closed,TRUE
10.1007/s00586-017-5210-8,closed,closed,TRUE
10.1007/s00701-017-3463-y,closed,closed,TRUE
10.1007/s00701-018-3516-x,closed,closed,TRUE
10.1007/s00761-018-0351-x,closed,closed,TRUE
10.1007/s00772-017-0342-z,closed,closed,TRUE
10.1007/s00787-018-1119-y,hybrid,hybrid,TRUE
10.1007/s10039-017-0271-9,bronze,bronze,TRUE
10.1007/s10143-017-0877-1,closed,closed,TRUE
10.1007/s10309-017-0168-4,closed,closed,TRUE
10.1007/s10354-017-0605-z,closed,closed,TRUE
10.1007/s10405-017-0151-9,closed,closed,TRUE
10.1007/s10840-018-0311-9,closed,closed,TRUE
10.1007/s11325-018-1652-4,closed,closed,TRUE
10.1007/s11419-017-0399-0,closed,closed,TRUE
10.1007/s11571-017-9461-1,green,green,TRUE
10.1007/s11678-018-0441-9,hybrid,hybrid,TRUE
10.1007/s11818-017-0142-4,closed,closed,TRUE
10.1007/s12035-018-0999-7,closed,closed,TRUE
10.1007/s12181-018-0230-0,closed,closed,TRUE
10.1007/s12181-018-0264-3,hybrid,hybrid,TRUE
10.1007/s12603-017-0917-0,closed,closed,TRUE
10.1007/s12631-018-0122-y,closed,closed,TRUE
10.1007/s12662-018-0520-5,closed,closed,TRUE
10.1007/s13300-017-0330-z,gold,gold,TRUE
10.1007/s40629-018-0066-y,hybrid,hybrid,TRUE
10.1007/s42212-018-0070-7,closed,closed,TRUE
10.1007/s42212-018-0079-y,closed,closed,TRUE
10.1016/j.abb.2018.03.017,closed,closed,TRUE
10.1016/j.ajic.2017.07.022,closed,closed,TRUE
10.1016/j.ajog.2018.07.023,closed,closed,TRUE
10.1016/j.amjcard.2018.02.030,hybrid,hybrid,TRUE
10.1016/j.antiviral.2018.07.010,hybrid,hybrid,TRUE
10.1016/j.autrev.2017.11.006,closed,closed,TRUE
10.1016/j.bandl.2018.02.001,green,green,TRUE
10.1016/j.bbabio.2018.05.008,bronze,bronze,TRUE
10.1016/j.bbamem.2018.01.011,bronze,bronze,TRUE
10.1016/j.bbr.2017.08.037,closed,closed,TRUE
10.1016/j.bbr.2017.09.015,closed,closed,TRUE
10.1016/j.bbr.2017.09.035,closed,closed,TRUE
10.1016/j.bbr.2018.01.026,closed,closed,TRUE
10.1016/j.bbr.2018.07.023,closed,closed,TRUE
10.1016/j.berh.2018.10.009,closed,closed,TRUE
10.1016/j.beth.2018.03.001,closed,closed,TRUE
10.1016/j.bjoms.2018.07.005,green,green,TRUE
10.1016/j.bjps.2017.08.009,closed,closed,TRUE
10.1016/j.bjps.2018.04.017,bronze,bronze,TRUE
10.1016/j.breast.2017.11.010,bronze,bronze,TRUE
10.1016/j.cell.2017.12.030,green,bronze,FALSE
10.1016/j.cellsig.2017.10.011,closed,closed,TRUE
10.1016/j.celrep.2018.03.128,gold,gold,TRUE
10.1016/j.celrep.2018.07.004,gold,gold,TRUE
10.1016/j.celrep.2018.09.066,gold,gold,TRUE
10.1016/j.cgh.2018.05.043,bronze,bronze,TRUE
10.1016/j.clcc.2018.07.007,closed,closed,TRUE
10.1016/j.clnesp.2018.05.013,closed,closed,TRUE
10.1016/j.cogsys.2017.08.001,closed,closed,TRUE
10.1016/j.cogsys.2018.09.011,closed,closed,TRUE
10.1016/j.coviro.2018.10.001,hybrid,hybrid,TRUE
10.1016/j.cub.2018.01.048,green,bronze,FALSE
10.1016/j.cub.2018.07.042,green,bronze,FALSE
10.1016/j.cub.2018.08.029,bronze,bronze,TRUE
10.1016/j.dcn.2018.04.005,gold,gold,TRUE
10.1016/j.earlhumdev.2018.10.005,closed,closed,TRUE
10.1016/j.ebiom.2018.07.017,gold,gold,TRUE
10.1016/j.echo.2018.03.010,closed,closed,TRUE
10.1016/j.ejca.2018.01.075,closed,closed,TRUE
10.1016/j.ejca.2018.06.015,closed,closed,TRUE
10.1016/j.ejca.2018.09.004,closed,closed,TRUE
10.1016/j.euroneuro.2018.05.002,closed,closed,TRUE
10.1016/j.eurpsy.2017.10.007,closed,closed,TRUE
10.1016/j.expneurol.2017.12.011,closed,closed,TRUE
10.1016/j.forsciint.2018.03.002,closed,closed,TRUE
10.1016/j.healun.2017.06.016,closed,closed,TRUE
10.1016/j.healun.2018.04.014,closed,closed,TRUE
10.1016/j.hlc.2017.05.137,closed,closed,TRUE
10.1016/j.hpb.2018.01.011,bronze,bronze,TRUE
10.1016/j.ihj.2018.07.008,gold,gold,TRUE
10.1016/j.ijcard.2017.10.015,green,green,TRUE
10.1016/j.ijcard.2018.04.138,closed,closed,TRUE
10.1016/j.ijnurstu.2017.08.011,closed,closed,TRUE
10.1016/j.inat.2018.03.007,gold,gold,TRUE
10.1016/j.injury.2018.06.015,closed,closed,TRUE
10.1016/j.jacc.2018.01.065,bronze,bronze,TRUE
10.1016/j.jamda.2018.03.016,closed,closed,TRUE
10.1016/j.janxdis.2018.03.010,green,green,TRUE
10.1016/j.jbmt.2018.09.077,closed,closed,TRUE
10.1016/j.jcin.2017.11.030,bronze,bronze,TRUE
10.1016/j.jcin.2018.07.032,bronze,bronze,TRUE
10.1016/j.jelekin.2018.06.004,closed,closed,TRUE
10.1016/j.jfludis.2017.02.001,green,green,TRUE
10.1016/j.jfludis.2017.04.002,green,green,TRUE
10.1016/j.jmii.2017.03.002,gold,gold,TRUE
10.1016/j.jpeds.2017.09.072,green,green,TRUE
10.1016/j.jprot.2018.05.015,green,green,TRUE
10.1016/j.jtcvs.2018.04.104,bronze,bronze,TRUE
10.1016/j.jtemb.2018.04.024,hybrid,hybrid,TRUE
10.1016/j.juro.2018.03.135,closed,closed,TRUE
10.1016/j.leukres.2018.10.006,hybrid,hybrid,TRUE
10.1016/j.mimet.2018.02.004,closed,closed,TRUE
10.1016/j.mimet.2018.02.005,closed,closed,TRUE
10.1016/j.molimm.2018.03.003,hybrid,hybrid,TRUE
10.1016/j.molimm.2018.03.013,closed,closed,TRUE
10.1016/j.neulet.2018.07.002,closed,closed,TRUE
10.1016/j.neurad.2018.01.050,closed,closed,TRUE
10.1016/j.neuro.2017.08.004,green,green,TRUE
10.1016/j.neuro.2018.06.013,closed,closed,TRUE
10.1016/j.neuroimage.2017.10.016,hybrid,hybrid,TRUE
10.1016/j.neuroimage.2017.10.031,hybrid,hybrid,TRUE
10.1016/j.neuroimage.2017.10.062,closed,closed,TRUE
10.1016/j.neuroimage.2017.12.022,hybrid,hybrid,TRUE
10.1016/j.neuropsychologia.2018.01.003,hybrid,hybrid,TRUE
10.1016/j.neuropsychologia.2018.03.012,closed,closed,TRUE
10.1016/j.neuroscience.2017.10.042,closed,closed,TRUE
10.1016/j.nicl.2018.04.034,gold,gold,TRUE
10.1016/j.niox.2018.03.008,closed,closed,TRUE
10.1016/j.oraloncology.2018.04.011,closed,closed,TRUE
10.1016/j.pdpdt.2018.02.007,hybrid,hybrid,TRUE
10.1016/j.pec.2017.07.018,closed,closed,TRUE
10.1016/j.psychres.2018.03.081,closed,closed,TRUE
10.1016/j.psychres.2018.05.010,closed,closed,TRUE
10.1016/j.psychres.2018.05.074,closed,closed,TRUE
10.1016/j.psychsport.2018.08.005,green,green,TRUE
10.1016/j.psyneuen.2018.02.020,closed,closed,TRUE
10.1016/j.spinee.2017.11.005,closed,closed,TRUE
10.1016/j.str.2018.02.002,green,bronze,FALSE
10.1016/j.str.2018.08.003,bronze,bronze,TRUE
10.1016/j.trre.2018.05.002,closed,closed,TRUE
10.1016/j.ultras.2017.09.011,closed,closed,TRUE
10.1016/j.ultras.2018.06.014,closed,closed,TRUE
10.1016/j.ultrasmedbio.2018.01.014,closed,closed,TRUE
10.1016/j.urolonc.2017.10.021,closed,closed,TRUE
10.1016/j.urolonc.2018.06.005,closed,closed,TRUE
10.1016/j.wneu.2017.09.188,closed,closed,TRUE
10.1016/j.wneu.2017.12.175,closed,closed,TRUE
10.1016/j.wneu.2018.04.198,closed,closed,TRUE
10.1016/j.wneu.2018.07.056,closed,closed,TRUE
10.1016/j.ydbio.2018.06.016,bronze,bronze,TRUE
10.1016/j.ygyno.2018.01.012,closed,closed,TRUE
10.1016/j.ygyno.2018.05.001,closed,closed,TRUE
10.1017/s1047951117001743,closed,closed,TRUE
10.1021/acs.biochem.8b00235,closed,closed,TRUE
10.1021/acs.jproteome.7b00809,green,green,TRUE
10.1021/acscombsci.7b00135,closed,closed,TRUE
10.1021/acscombsci.7b00192,closed,closed,TRUE
10.1021/acscombsci.8b00078,closed,closed,TRUE
10.1024/0301-1526/a000681,closed,closed,TRUE
10.1024/1422-4917/a000536,closed,closed,TRUE
10.1037/bne0000231,closed,closed,TRUE
10.1037/ocp0000070,closed,closed,TRUE
10.1038/leu.2017.203,closed,closed,TRUE
10.1038/mp.2017.23,hybrid,hybrid,TRUE
10.1038/nmeth.4638,green,green,TRUE
10.1038/npp.2017.246,green,bronze,FALSE
10.1038/s41385-018-0017-4,bronze,bronze,TRUE
10.1038/s41388-018-0422-x,green,green,TRUE
10.1038/s41398-018-0264-x,gold,gold,TRUE
10.1038/s41467-018-06553-y,gold,gold,TRUE
10.1038/s41590-018-0082-6,closed,closed,TRUE
10.1038/s41598-018-23694-8,gold,gold,TRUE
10.1038/s41598-018-24243-z,gold,gold,TRUE
10.1038/s41598-018-26098-w,gold,gold,TRUE
10.1038/s41598-018-26928-x,gold,gold,TRUE
10.1038/s41598-018-28183-6,gold,gold,TRUE
10.1038/s41598-018-29287-9,gold,gold,TRUE
10.1038/s41598-018-29860-2,gold,gold,TRUE
10.1038/s41598-018-30909-5,gold,gold,TRUE
10.1038/s41598-018-32315-3,gold,gold,TRUE
10.1038/s41598-018-33387-x,gold,gold,TRUE
10.1038/s41598-018-33682-7,gold,gold,TRUE
10.1038/s42003-018-0186-4,gold,gold,TRUE
10.1039/c7md00545h,green,green,TRUE
10.1042/bcj20180257,closed,closed,TRUE
10.1055/a-0575-9909,closed,closed,TRUE
10.1055/a-0584-9667,closed,closed,TRUE
10.1055/a-0598-0475,closed,closed,TRUE
10.1055/a-0598-0551,closed,closed,TRUE
10.1055/a-0598-6528,closed,closed,TRUE
10.1055/a-0608-4584,closed,closed,TRUE
10.1055/a-0611-6109,closed,closed,TRUE
10.1055/a-0770-3485,bronze,bronze,TRUE
10.1055/s-0038-1636560,bronze,bronze,TRUE
10.1055/s-0038-1661408,gold,gold,TRUE
10.1055/s-0042-123828,closed,closed,TRUE
10.1055/s-0043-105058,closed,closed,TRUE
10.1055/s-0043-111013,green,green,TRUE
10.1055/s-0043-113429,closed,closed,TRUE
10.1055/s-0043-115010,closed,closed,TRUE
10.1055/s-0043-115898,bronze,bronze,TRUE
10.1055/s-0043-117008,closed,closed,TRUE
10.1055/s-0043-119355,closed,closed,TRUE
10.1055/s-0043-119864,bronze,bronze,TRUE
10.1055/s-0043-119894,closed,closed,TRUE
10.1055/s-0043-120963,closed,closed,TRUE
10.1055/s-0043-121734,closed,closed,TRUE
10.1055/s-0043-124085,closed,closed,TRUE
10.1055/s-0043-124392,closed,closed,TRUE
10.1055/s-0043-124972,closed,closed,TRUE
10.1055/s-0043-125064,closed,closed,TRUE
10.1055/s-0043-125214,green,green,TRUE
10.1055/s-0044-101608,closed,closed,TRUE
10.1074/jbc.ra117.000990,green,hybrid,FALSE
10.1074/jbc.ra118.002576,green,hybrid,FALSE
10.1074/jbc.ra118.003578,green,hybrid,FALSE
10.1074/jbc.ra118.003936,green,hybrid,FALSE
10.1074/jbc.ra118.004096,green,hybrid,FALSE
10.1074/mcp.ra118.000699,green,bronze,FALSE
10.1080/00016489.2018.1506153,closed,closed,TRUE
10.1080/07420528.2017.1388251,closed,closed,TRUE
10.1080/07420528.2018.1424719,closed,closed,TRUE
10.1080/1354750x.2017.1410856,closed,closed,TRUE
10.1080/17470919.2017.1411828,closed,closed,TRUE
10.1080/21679169.2018.1460397,closed,closed,TRUE
10.1089/ars.2017.7155,closed,closed,TRUE
10.1093/ajh/hpy119,bronze,bronze,TRUE
10.1093/annonc/mdy326,hybrid,hybrid,TRUE
10.1093/annweh/wxy004,closed,closed,TRUE
10.1093/brain/awy034,hybrid,hybrid,TRUE
10.1093/cvr/cvy026,green,bronze,FALSE
10.1093/cvr/cvy147,hybrid,hybrid,TRUE
10.1093/cvr/cvy152,bronze,bronze,TRUE
10.1093/ejcts/ezx342,bronze,bronze,TRUE
10.1093/ejcts/ezx426,bronze,bronze,TRUE
10.1093/ejcts/ezy097,bronze,bronze,TRUE
10.1093/eurheartj/ehy513,bronze,bronze,TRUE
10.1093/icvts/ivx253,bronze,bronze,TRUE
10.1093/icvts/ivx433,bronze,bronze,TRUE
10.1093/icvts/ivy125,bronze,bronze,TRUE
10.1093/icvts/ivy140,bronze,bronze,TRUE
10.1093/icvts/ivy182,bronze,bronze,TRUE
10.1093/icvts/ivy208,bronze,bronze,TRUE
10.1093/ije/dyy052,green,green,TRUE
10.1093/infdis/jiy359,hybrid,hybrid,TRUE
10.1093/nar/gky1092,gold,gold,TRUE
10.1093/neuonc/nox155,green,bronze,FALSE
10.1093/neuonc/nox204,green,bronze,FALSE
10.1093/rheumatology/kex318,bronze,bronze,TRUE
10.1093/rheumatology/key104,hybrid,hybrid,TRUE
10.1097/aog.0000000000002876,closed,closed,TRUE
10.1097/brs.0000000000002632,closed,closed,TRUE
10.1097/brs.0000000000002680,closed,closed,TRUE
10.1097/eja.0000000000000870,closed,closed,TRUE
10.1097/hjh.0000000000001634,green,green,TRUE
10.1097/j.pain.0000000000001190,closed,closed,TRUE
10.1097/jom.0000000000001217,closed,closed,TRUE
10.1097/mao.0000000000001755,closed,closed,TRUE
10.1097/mcd.0000000000000224,closed,closed,TRUE
10.1097/mpg.0000000000001853,green,green,TRUE
10.1097/qad.0000000000002003,green,bronze,FALSE
10.1097/sap.0000000000001477,closed,closed,TRUE
10.1111/1753-0407.12627,closed,closed,TRUE
10.1111/all.13321,green,bronze,FALSE
10.1111/all.13371,closed,closed,TRUE
10.1111/bcpt.13055,bronze,bronze,TRUE
10.1111/bjd.16019,closed,closed,TRUE
10.1111/cge.13179,green,green,TRUE
10.1111/ddg.13579,closed,closed,TRUE
10.1111/ddg.13586_g,bronze,bronze,TRUE
10.1111/ddg.13614,bronze,bronze,TRUE
10.1111/dom.13462,hybrid,hybrid,TRUE
10.1111/echo.13823,closed,closed,TRUE
10.1111/echo.14191,closed,closed,TRUE
10.1111/eci.13003,closed,closed,TRUE
10.1111/ejh.13156,closed,closed,TRUE
10.1111/epi.14520,hybrid,hybrid,TRUE
10.1111/exd.13445,closed,closed,TRUE
10.1111/exd.13764,closed,closed,TRUE
10.1111/febs.14341,bronze,bronze,TRUE
10.1111/febs.14442,bronze,bronze,TRUE
10.1111/febs.14459,bronze,bronze,TRUE
10.1111/iju.13711,bronze,bronze,TRUE
10.1111/iwj.12955,closed,closed,TRUE
10.1111/jdv.14611,closed,closed,TRUE
10.1111/jdv.14629,closed,closed,TRUE
10.1111/jep.12840,closed,closed,TRUE
10.1111/jir.12457,closed,closed,TRUE
10.1111/jocs.13794,closed,closed,TRUE
10.1111/joic.12498,closed,closed,TRUE
10.1111/jon.12520,closed,closed,TRUE
10.1111/jon.12528,closed,closed,TRUE
10.1111/neup.12443,closed,closed,TRUE
10.1111/papr.12657,closed,closed,TRUE
10.1111/pedi.12656,closed,closed,TRUE
10.1111/pedi.12676,closed,closed,TRUE
10.1111/pedi.12711,hybrid,hybrid,TRUE
10.1111/tan.13306,closed,closed,TRUE
10.1111/trf.14617,closed,closed,TRUE
10.1121/1.5044514,closed,closed,TRUE
10.1126/scitranslmed.aao0540,bronze,bronze,TRUE
10.1128/aac.01206-18,hybrid,hybrid,TRUE
10.1128/jvi.00141-18,hybrid,hybrid,TRUE
10.1136/annrheumdis-2017-211544,hybrid,hybrid,TRUE
10.1136/annrheumdis-2017-211734,hybrid,hybrid,TRUE
10.1136/bmjopen-2017-019342,gold,gold,TRUE
10.1136/bmjopen-2017-020242,gold,gold,TRUE
10.1152/ajprenal.00144.2018,green,bronze,FALSE
10.1155/2018/2120835,gold,gold,TRUE
10.1155/2018/3239197,gold,gold,TRUE
10.1155/2018/3504727,gold,gold,TRUE
10.1155/2018/5086503,gold,gold,TRUE
10.1155/2018/6363245,gold,gold,TRUE
10.1155/2018/9628490,gold,gold,TRUE
10.1158/0008-5472.can-17-1861,bronze,bronze,TRUE
10.1158/1078-0432.ccr-18-1184,green,bronze,FALSE
10.1159/000486100,closed,closed,TRUE
10.1159/000488248,green,green,TRUE
10.1159/000492407,gold,gold,TRUE
10.1161/circresaha.117.312166,green,green,TRUE
10.1161/circulationaha.117.028719,closed,closed,TRUE
10.1161/circulationaha.117.030543,closed,closed,TRUE
10.1161/hypertensionaha.117.10237,green,green,TRUE
10.1161/jaha.118.009807,gold,gold,TRUE
10.1161/strokeaha.118.021979,green,green,TRUE
10.1162/neco_a_01070,closed,closed,TRUE
10.1167/18.13.22,gold,gold,TRUE
10.1172/jci97912,green,bronze,FALSE
10.1177/0003489418790284,closed,closed,TRUE
10.1177/0020764018808328,closed,closed,TRUE
10.1177/0269215517724192,hybrid,hybrid,TRUE
10.1177/0269881118754679,green,green,TRUE
10.1177/0391398818773040,green,green,TRUE
10.1177/0885066616677959,closed,closed,TRUE
10.1177/1071100718789435,closed,closed,TRUE
10.1177/1352458517728813,green,green,TRUE
10.1177/1352458517751049,green,bronze,FALSE
10.1177/1545968318776371,bronze,bronze,TRUE
10.1177/1753193417728409,closed,closed,TRUE
10.1177/1756286418759974,gold,gold,TRUE
10.1177/1756286418774973,gold,gold,TRUE
10.1177/1756286418804760,gold,gold,TRUE
10.1177/1756286418805732,gold,gold,TRUE
10.1177/2050640617736231,green,hybrid,FALSE
10.1182/bloodadvances.2018020693,green,bronze,FALSE
10.1183/13993003.01040-2018,green,bronze,FALSE
10.1183/23120541.00021-2017,gold,gold,TRUE
10.1186/s10194-018-0885-8,gold,gold,TRUE
10.1186/s12860-018-0181-0,gold,gold,TRUE
10.1186/s12863-018-0702-z,gold,gold,TRUE
10.1186/s12874-018-0470-5,gold,gold,TRUE
10.1186/s12875-018-0795-5,gold,gold,TRUE
10.1186/s12883-017-1006-z,gold,gold,TRUE
10.1186/s12884-018-2069-6,gold,gold,TRUE
10.1186/s12885-018-4363-0,gold,gold,TRUE
10.1186/s12888-018-1866-9,gold,gold,TRUE
10.1186/s12889-018-5526-2,gold,gold,TRUE
10.1186/s12889-018-5787-9,gold,gold,TRUE
10.1186/s12890-018-0705-6,gold,gold,TRUE
10.1186/s12891-018-1967-0,gold,gold,TRUE
10.1186/s12891-018-2372-4,gold,gold,TRUE
10.1186/s12969-018-0236-y,gold,gold,TRUE
10.1186/s12974-018-1208-3,gold,gold,TRUE
10.1186/s13014-018-1025-y,gold,gold,TRUE
10.1186/s13014-018-1102-2,gold,gold,TRUE
10.1186/s13034-018-0216-5,gold,gold,TRUE
10.1186/s13550-018-0387-3,gold,gold,TRUE
10.1200/jco.2017.76.8093,closed,closed,TRUE
10.1210/js.2017-00364,gold,gold,TRUE
10.1212/nxg.0000000000000285,gold,gold,TRUE
10.1212/nxi.0000000000000504,gold,gold,TRUE
10.1212/wnl.0000000000005825,hybrid,hybrid,TRUE
10.12659/ajcr.908999,green,green,TRUE
10.12659/ajcr.909003,green,green,TRUE
10.12687/phleb2439-5-2018,bronze,bronze,TRUE
10.12892/ejgo3995.2018,NA,NA,TRUE
10.12968/jowc.2018.27.9.608,closed,closed,TRUE
10.1371/journal.pbio.2006100,gold,gold,TRUE
10.1371/journal.pone.0191810,gold,gold,TRUE
10.1371/journal.pone.0192999,gold,gold,TRUE
10.1371/journal.pone.0197975,gold,gold,TRUE
10.1371/journal.pone.0198338,gold,gold,TRUE
10.1371/journal.pone.0199307,gold,gold,TRUE
10.1371/journal.pone.0199581,gold,gold,TRUE
10.1371/journal.pone.0199957,gold,gold,TRUE
10.1371/journal.pone.0206272,gold,gold,TRUE
10.1371/journal.pone.0207122,gold,gold,TRUE
10.1371/journal.pone.0208582,gold,gold,TRUE
10.1371/journal.ppat.1007235,gold,gold,TRUE
10.14283/jfa.2017.35,NA,NA,TRUE
10.1513/annalsats.201712-967oc,green,green,TRUE
10.1515/hsz-2017-0332,green,green,TRUE
10.1515/jpm-2017-0341,closed,closed,TRUE
10.1515/sjpain-2018-0024,green,green,TRUE
10.1515/sjpain-2018-0059,closed,closed,TRUE
10.1534/genetics.118.301261,green,bronze,FALSE
10.1556/2006.7.2018.19,gold,gold,TRUE
10.1891/1061-3749.26.3.544,closed,closed,TRUE
10.21037/cdt.2018.03.07,green,green,TRUE
10.21037/jgo.2018.01.07,green,green,TRUE
10.2147/cia.s160517,gold,gold,TRUE
10.2147/ndt.s148557,gold,gold,TRUE
10.2337/dc17-1825,green,bronze,FALSE
10.3171/2017.12.spine171096,green,bronze,FALSE
10.3233/bmr-170867,closed,closed,TRUE
10.3233/thc-181324,closed,closed,TRUE
10.3233/wor-182763,green,bronze,FALSE
10.3238/arztebl.2018.0463,green,green,TRUE
10.3324/haematol.2017.174672,gold,gold,TRUE
10.3389/fendo.2018.00091,gold,gold,TRUE
10.3389/fgene.2018.00072,gold,gold,TRUE
10.3389/fimmu.2018.02177,gold,gold,TRUE
10.3389/fimmu.2018.02794,gold,gold,TRUE
10.3389/fncel.2018.00312,gold,gold,TRUE
10.3389/fneur.2018.00175,gold,gold,TRUE
10.3389/fneur.2018.00533,gold,gold,TRUE
10.3389/fneur.2018.00645,gold,gold,TRUE
10.3389/fneur.2018.01035,gold,gold,TRUE
10.3389/fninf.2018.00050,gold,gold,TRUE
10.3389/fnint.2018.00014,gold,gold,TRUE
10.3389/fonc.2018.00474,gold,gold,TRUE
10.3389/fphar.2018.00716,gold,gold,TRUE
10.3389/fphys.2018.00415,gold,gold,TRUE
10.3389/fphys.2018.00456,gold,gold,TRUE
10.3389/fpsyt.2018.00199,gold,gold,TRUE
10.3389/fpsyt.2018.00212,gold,gold,TRUE
10.3390/biomedicines6030080,gold,gold,TRUE
10.3390/genes9090434,gold,gold,TRUE
10.3390/ijerph15050856,gold,gold,TRUE
10.3390/ijms19010226,gold,gold,TRUE
10.3390/ijms19020384,gold,gold,TRUE
10.3390/ijms19040967,gold,gold,TRUE
10.3390/ijms19041133,gold,gold,TRUE
10.3390/ijms19082313,gold,gold,TRUE
10.3390/ijms19092618,gold,gold,TRUE
10.3390/molecules23040809,gold,gold,TRUE
10.3390/ph11030066,gold,gold,TRUE
10.3390/v10070384,gold,gold,TRUE
10.3413/2018-06-0001,bronze,bronze,TRUE
10.3758/s13415-018-0561-0,green,bronze,FALSE
10.3892/ol.2017.7624,gold,gold,TRUE
10.3928/1081597x-20180301-03,closed,closed,TRUE
10.4088/jcp.17m11811,closed,closed,TRUE
10.4244/eij-d-17-00546,bronze,bronze,TRUE
10.4244/eij-d-17-01079,closed,closed,TRUE
10.5812/archneurosci.62055,gold,gold,TRUE
10.7150/ijms.23939,gold,gold,TRUE
10.7717/peerj.5074,gold,gold,TRUE
10.7754/clin.lab.2017.171003,closed,closed,TRUE
10.1001/jamaophthalmol.2018.1621,green,bronze,FALSE
10.1001/jamaophthalmol.2018.2019,green,bronze,FALSE
10.1001/jamapsychiatry.2017.3391,green,bronze,FALSE
10.1002/acn3.502,gold,gold,TRUE
10.1002/adbi.201700178,closed,closed,TRUE
10.1002/ana.25151,closed,closed,TRUE
10.1002/biot.201700419,closed,closed,TRUE
10.1002/cam4.1719,gold,gold,TRUE
10.1002/cncr.31531,green,bronze,FALSE
10.1002/dta.2513,closed,closed,TRUE
10.1002/dvdy.24674,bronze,bronze,TRUE
10.1002/hed.25108,closed,closed,TRUE
10.1002/humu.23357,closed,closed,TRUE
10.1002/humu.23411,hybrid,hybrid,TRUE
10.1002/ijc.31538,bronze,bronze,TRUE
10.1002/jor.23859,bronze,bronze,TRUE
10.1002/mds.27283,green,green,TRUE
10.1002/mds.27411,green,green,TRUE
10.1002/mpr.1607,green,bronze,FALSE
10.1002/mus.25776,closed,closed,TRUE
10.1002/path.5110,hybrid,hybrid,TRUE
10.1007/s00049-018-0251-y,closed,closed,TRUE
10.1007/s00059-018-4728-9,hybrid,hybrid,TRUE
10.1007/s00063-017-0308-7,closed,closed,TRUE
10.1007/s00063-017-0329-2,closed,closed,TRUE
10.1007/s00063-018-0420-3,closed,closed,TRUE
10.1007/s00064-018-0542-z,closed,closed,TRUE
10.1007/s00101-018-0460-3,closed,closed,TRUE
10.1007/s00101-018-0488-4,closed,closed,TRUE
10.1007/s00103-018-2711-5,closed,closed,TRUE
10.1007/s00104-017-0572-3,closed,closed,TRUE
10.1007/s00105-018-4258-7,closed,closed,TRUE
10.1007/s00108-017-0362-5,closed,closed,TRUE
10.1007/s00108-018-0416-3,closed,closed,TRUE
10.1007/s00108-018-0495-1,closed,closed,TRUE
10.1007/s00113-018-0469-8,closed,closed,TRUE
10.1007/s00113-018-0563-y,closed,closed,TRUE
10.1007/s00115-018-0547-8,closed,closed,TRUE
10.1007/s00115-018-0585-2,closed,closed,TRUE
10.1007/s00117-018-0365-9,closed,closed,TRUE
10.1007/s00120-017-0533-y,closed,closed,TRUE
10.1007/s00120-018-0642-2,closed,closed,TRUE
10.1007/s00120-018-0810-4,closed,closed,TRUE
10.1007/s00132-018-3551-6,closed,closed,TRUE
10.1007/s00132-018-3589-5,closed,closed,TRUE
10.1007/s00134-018-5143-7,hybrid,hybrid,TRUE
10.1007/s00167-017-4585-8,closed,closed,TRUE
10.1007/s00194-018-0248-4,closed,closed,TRUE
10.1007/s00194-018-0268-0,closed,closed,TRUE
10.1007/s00194-018-0275-1,closed,closed,TRUE
10.1007/s00198-018-4401-4,closed,closed,TRUE
10.1007/s00204-018-2170-7,hybrid,hybrid,TRUE
10.1007/s00259-018-3940-4,green,green,TRUE
10.1007/s00259-018-3992-5,closed,closed,TRUE
